gene_id,C_t1_1,LPS_t1_1,C_t1_2,LPS_t1_2,C_t1_3,LPS_t1_3,C_t1_4,LPS_t1_4,control,lps,FDR,AveExpr,P value,C_t1_1 CPM,C_t1_2 CPM,C_t1_3 CPM,C_t1_4 CPM,LPS_t1_1 CPM,LPS_t1_2 CPM,LPS_t1_3 CPM,LPS_t1_4 CPM
ENSMUSG00000010307,6026,341,6055,319,7512,332,7834,224,0,-3.78475289595339,6.47613433223006e-10,4.82409406791403,3.51594500449554e-12,123.870,133.356,129.980,123.148,7.342,6.389,6.874,4.829
ENSMUSG00000053113,709,45049,422,87268,205,71670,673,66275,0,7.90980982461406,6.58950602921103e-10,6.75342380042854,3.66768436317234e-12,14.574,9.294,3.547,10.579,969.876,1747.692,1483.855,1428.734
ENSMUSG00000060519,4182,19695,3978,23833,4748,24859,6299,24665,0,3.00705581377205,6.58950602921103e-10,7.69476915721041,3.6583433349353e-12,85.965,87.612,82.154,99.018,424.021,477.297,514.680,531.720
ENSMUSG00000032300,6935,495,6955,517,8713,322,10770,450,0,-3.50652523401582,6.58950602921103e-10,5.23274630700468,3.61554543690035e-12,142.556,153.178,150.760,169.300,10.657,10.354,6.667,9.701
ENSMUSG00000033446,3832,122,3224,96,4224,97,4421,82,0,-4.58641456961544,6.78035595232903e-10,3.61928512376457,3.80484411759876e-12,78.771,71.006,73.088,69.497,2.627,1.923,2.008,1.768
ENSMUSG00000023067,10300,53232,8279,70141,8481,71497,10401,59610,0,3.47713376127585,7.01865307196042e-10,8.90812067101256,3.97058707478941e-12,211.727,182.338,146.746,163.500,1146.051,1404.694,1480.273,1285.052
ENSMUSG00000025225,5124,26073,4595,35146,4441,33221,7498,29950,0,3.25932591829191,7.05052683967337e-10,7.98470624349043,4.02078495806913e-12,105.329,101.201,76.842,117.866,561.335,703.859,687.807,645.652
ENSMUSG00000071757,439,2557,350,2872,497,2684,730,2422,0,3.13590455613449,7.46855260488066e-10,4.48541626351154,4.29325073322215e-12,9.024,7.708,8.600,11.475,55.051,57.517,55.570,52.213
ENSMUSG00000000386,304,34864,244,75782,134,49198,596,40225,0,8.12096456354637,7.50464338376302e-10,6.17434326119736,4.34823536538119e-12,6.249,5.374,2.319,9.369,750.599,1517.665,1018.595,867.157
ENSMUSG00000063286,1215,17238,1172,30563,1265,26795,2589,21845,0,4.70887142090303,7.60347838578244e-10,6.86524937617364,4.44018994196885e-12,24.976,25.812,21.888,40.698,371.123,612.077,554.763,470.927
ENSMUSG00000037295,13190,923,13025,900,19264,894,16407,756,0,-3.42484967483529,7.99481770385486e-10,6.17042385736903,4.82500896819273e-12,271.133,286.864,333.324,257.912,19.872,18.024,18.509,16.298
ENSMUSG00000060183,1,9695,2,11028,0,11257,0,9420,0,14.0942760119479,7.99481770385486e-10,0.997105564547165,4.85109153981795e-12,0.021,0.044,0.000,0.000,208.727,220.855,233.065,203.073
ENSMUSG00000066258,677,3437,551,3937,708,4053,788,4075,0,3.23397424936772,7.99481770385486e-10,5.001065722905,4.77191646787372e-12,13.916,12.135,12.250,12.387,73.996,78.845,83.913,87.847
ENSMUSG00000024235,749,3801,628,5335,788,4710,1089,4016,0,3.18342027705233,7.99481770385486e-10,5.21785476404434,4.7885039533692e-12,15.396,13.831,13.635,17.119,81.833,106.843,97.516,86.576
ENSMUSG00000043257,399,2048,350,2247,394,1896,490,1769,0,3.00971052785389,7.99481770385486e-10,4.15096737780594,4.77070663205941e-12,8.202,7.708,6.817,7.703,44.092,45.000,39.255,38.136
ENSMUSG00000069662,11084,43037,10290,47374,11829,49732,13489,39127,0,2.65679487377861,8.27670782347268e-10,8.81694715815043,5.05989711367005e-12,227.843,226.628,204.676,212.042,926.559,948.746,1029.651,843.487
ENSMUSG00000009585,2440,14518,1840,12245,1906,12935,2315,12998,0,3.35777283241642,8.29395007811031e-10,6.70513188788934,5.10827711366801e-12,50.157,40.524,32.979,36.391,312.563,245.227,267.806,280.206
ENSMUSG00000043953,1641,18674,1885,24489,1337,20847,3145,20830,0,4.18673774980575,8.30680659043622e-10,6.97078752524924,5.154093235546e-12,33.732,41.515,23.134,49.438,402.039,490.434,431.616,449.046
ENSMUSG00000034575,1060,6569,1062,9173,1158,7753,1982,7053,0,3.28775312949267,8.84709667835189e-10,5.94027776381756,5.57005037461819e-12,21.789,23.390,20.037,31.156,141.426,183.705,160.518,152.046
ENSMUSG00000023206,144,3514,84,5787,91,4743,184,4862,0,5.98198030945049,8.84709667835189e-10,3.8867184551262,5.54661466722683e-12,2.960,1.850,1.575,2.892,75.654,115.895,98.199,104.813
ENSMUSG00000050370,594,6942,473,5946,500,8660,691,8468,0,4.44893359272151,8.9595041541027e-10,5.33355923376462,5.68169659847747e-12,12.210,10.417,8.651,10.862,149.457,119.079,179.297,182.550
ENSMUSG00000027646,1287,7034,1120,10285,1225,10191,1744,8673,0,3.46873581330181,8.99933488247342e-10,6.09147359042531,5.754837349306e-12,26.456,24.667,21.196,27.415,151.437,205.975,210.994,186.970
ENSMUSG00000037921,468,3704,410,4623,316,4266,616,4200,0,3.96731697314525,8.99933488247342e-10,4.74873706225418,5.78906984090859e-12,9.620,9.030,5.468,9.683,79.745,92.584,88.323,90.542
ENSMUSG00000073490,5305,27321,5163,28296,6737,30369,8525,21381,0,2.79257062597125,9.25858880597408e-10,8.00264845370342,5.99808207695752e-12,109.050,113.711,116.570,134.010,588.204,566.676,628.759,460.924
ENSMUSG00000079491,415,2472,305,2608,300,2308,412,2476,0,3.52439574464407,9.35040415466735e-10,4.20981372143326,6.1002226110563e-12,8.531,6.717,5.191,6.476,53.221,52.230,47.785,53.377
ENSMUSG00000049502,792,9915,617,15861,882,13661,1718,11285,0,4.44602284770383,9.83206493811648e-10,6.07492375597015,6.45931543906553e-12,16.280,13.589,15.261,27.006,213.464,317.644,282.837,243.278
ENSMUSG00000001156,264,3091,204,4894,221,4237,401,4312,0,4.65673940999637,1.03443146263004e-9,4.35944525840344,6.89023192408348e-12,5.427,4.493,3.824,6.304,66.547,98.011,87.723,92.957
ENSMUSG00000040964,3359,293,3201,287,3910,233,4755,266,0,-3.08992343882776,1.03443146263004e-9,4.31683821232716,6.87748195393375e-12,69.048,70.499,67.654,74.747,6.308,5.748,4.824,5.734
ENSMUSG00000023307,3979,19045,3966,20886,5015,22503,5031,22529,0,2.96091545585634,1.06433362364537e-9,7.59044083686778,7.18652202653018e-12,81.792,87.348,86.774,79.085,410.027,418.278,465.902,485.673
ENSMUSG00000050022,3951,239,3575,284,3745,244,5550,206,0,-3.37926910145253,1.06433362364537e-9,4.30987906541753,7.14919125071495e-12,81.217,78.736,64.799,87.244,5.146,5.688,5.052,4.441
ENSMUSG00000046207,482,2447,347,2674,548,2496,730,2312,0,2.98647714910292,1.12145820034741e-9,4.47601708076325,7.62339850594296e-12,9.908,7.642,9.482,11.475,52.682,53.551,51.677,49.841
ENSMUSG00000066677,43,3478,31,4863,21,3059,53,4023,0,7.45980021479159,1.122113920805e-9,2.86137725851863,7.67904959718736e-12,0.884,0.683,0.363,0.833,74.879,97.390,63.334,86.726
ENSMUSG00000040296,1127,8254,815,12703,873,10806,1753,9247,0,3.92290007758223,1.17458377614551e-9,6.03915249001089,8.09170811615367e-12,23.167,17.950,15.105,27.557,177.703,254.399,223.727,199.344
ENSMUSG00000023991,810,4593,650,6838,823,5928,1265,4802,0,3.37522380929368,1.17762620420013e-9,5.42559655890133,8.16639367847165e-12,16.650,14.316,14.240,19.885,98.884,136.943,122.733,103.520
ENSMUSG00000072620,27502,139909,31424,153719,29947,162446,34449,163781,0,3.04638877366254,1.21686364610953e-9,10.41525404617,8.75631194589158e-12,565.331,692.086,518.171,541.526,3012.151,3078.488,3363.280,3530.735
ENSMUSG00000031596,648,10810,536,13839,984,16840,1492,11197,0,4.63210552838659,1.21686364610953e-9,6.03500807074839,8.65363529808467e-12,13.320,11.805,17.026,23.454,232.732,277.150,348.655,241.381
ENSMUSG00000002325,1869,5977,1540,6879,1994,6096,2482,5458,0,2.35992720271378,1.21686364610953e-9,6.08952457386499,8.60959223742638e-12,38.419,33.917,34.502,39.016,128.681,137.764,126.212,117.662
ENSMUSG00000066861,966,5673,680,6728,671,5879,816,6657,0,3.73073635909792,1.21686364610953e-9,5.44221045017807,8.66562146556097e-12,19.857,14.976,11.610,12.827,122.136,134.740,121.719,143.509
ENSMUSG00000045382,8535,388,9835,526,10486,249,13171,269,0,-4.19637373901097,1.21686364610953e-9,5.22265460756266,8.65305751755229e-12,175.445,216.607,181.438,207.043,8.353,10.534,5.155,5.799
ENSMUSG00000050394,53,1140,60,1526,61,1072,70,1205,0,5.05233769327311,1.21686364610953e-9,2.4392193941996,8.77158885374815e-12,1.089,1.321,1.055,1.100,24.543,30.561,22.195,25.977
ENSMUSG00000032515,2192,14097,1915,16884,1412,15012,2356,16028,0,3.71922543943594,1.28261293207111e-9,6.75935526735814,9.30404928141371e-12,45.059,42.176,24.432,37.035,303.499,338.131,310.808,345.526
ENSMUSG00000115338,3951,30815,3307,28693,3695,34653,3245,35131,0,3.90490334976255,1.31534794658138e-9,7.7242754443933,9.74414538939322e-12,81.217,72.834,63.934,51.010,663.427,574.627,717.455,757.342
ENSMUSG00000070327,2752,25346,1708,37808,1727,29687,4073,25779,0,4.31910505862592,1.31534794658138e-9,7.37458871688554,9.78154638864754e-12,56.570,37.617,29.882,64.026,545.683,757.170,614.639,555.735
ENSMUSG00000039841,1127,4961,1065,5419,1150,5374,1894,4667,0,2.71281167665997,1.31534794658138e-9,5.65630571271879,9.71673849996707e-12,23.167,23.456,19.898,29.773,106.807,108.525,111.263,100.610
ENSMUSG00000039911,717,3024,657,3847,783,3605,886,3080,0,2.87495362503766,1.31534794658138e-9,4.98353574916511,9.61976793368106e-12,14.739,14.470,13.548,13.928,65.105,77.043,74.638,66.398
ENSMUSG00000021822,145541,11881,151324,12016,158050,8544,159672,10760,0,-3.12793245311361,1.35175952930926e-9,9.64928180879922,1.01139907298106e-11,2991.739,3332.780,2734.727,2509.986,255.790,240.641,176.895,231.960
ENSMUSG00000025154,5653,466,6692,512,6895,417,7878,402,0,-3.19362888286185,1.40110236718982e-9,5.10396752978075,1.05471002594243e-11,116.203,147.386,119.304,123.839,10.033,10.254,8.634,8.666
ENSMUSG00000035352,428,8024,378,5018,380,5139,374,6054,0,4.66975693438601,1.47821974649438e-9,4.91500434074121,1.11950580737291e-11,8.798,8.325,6.575,5.879,172.752,100.494,106.398,130.510
ENSMUSG00000047098,1210,5332,1047,6834,1365,6003,2068,6304,0,2.85564964805846,1.5024569252847e-9,5.8417992641014,1.14904770488706e-11,24.873,23.059,23.618,32.508,114.795,136.863,124.286,135.899
ENSMUSG00000040328,24,1733,25,2311,18,1841,20,2146,0,7.25029536503689,1.5024569252847e-9,2.05504763284934,1.15157061657845e-11,0.493,0.551,0.311,0.314,37.310,46.282,38.116,46.263
ENSMUSG00000032261,1207,5289,1081,6831,1283,5978,2027,4974,0,2.78621967922458,1.58799472948409e-9,5.78731297079122,1.22437661062462e-11,24.811,23.808,22.200,31.864,113.869,136.803,123.768,107.228
ENSMUSG00000052688,30382,2873,35850,3398,34410,2401,44963,2058,0,-3.05687678186322,1.60324613273801e-9,7.5927223383014,1.24355505654619e-11,624.532,789.565,595.394,706.802,61.854,68.051,49.710,44.366
ENSMUSG00000031609,2522,13503,2769,15315,2985,17482,3115,16275,0,3.17242862899302,1.60324613273801e-9,7.04132007212895,1.2507645818614e-11,51.842,60.985,51.649,48.967,290.711,306.709,361.947,350.851
ENSMUSG00000024772,13507,58938,14523,68462,18868,71987,18977,65096,0,2.73235117345553,1.61377034836603e-9,9.34208598587375,1.26633742378282e-11,277.650,319.857,326.472,298.312,1268.897,1371.069,1490.418,1403.317
ENSMUSG00000074622,12980,981,10903,1243,17421,941,23407,1150,0,-3.14191547010107,1.75202751755819e-9,6.33543036135156,1.38884461868328e-11,266.817,240.129,301.434,367.949,21.120,24.893,19.482,24.791
ENSMUSG00000000247,61,1236,90,1572,54,1303,83,1337,0,4.99718318012852,1.75202751755819e-9,2.61954455977701,1.39081521992392e-11,1.254,1.982,0.934,1.305,26.610,31.482,26.977,28.823
ENSMUSG00000037860,1375,5153,1108,6739,1540,6653,1920,5820,0,2.76675718608757,1.81957843576807e-9,5.87886113887758,1.45333069357496e-11,28.264,24.403,26.647,30.182,110.941,134.960,137.744,125.466
ENSMUSG00000047875,3205,222,3269,169,3581,164,4168,147,0,-3.62884791017356,1.81957843576807e-9,3.95748566920134,1.46104203976085e-11,65.882,71.997,61.962,65.519,4.780,3.385,3.395,3.169
ENSMUSG00000052609,2605,138,2418,153,3398,92,4249,101,0,-3.98000647504267,1.90642469586454e-9,3.58515926803112,1.53947338458882e-11,53.548,53.254,58.795,66.793,2.971,3.064,1.905,2.177
ENSMUSG00000031506,9190,1010,7992,970,12819,1041,14223,834,0,-2.7725019706123,1.99297090157649e-9,5.9928464998899,1.62489805740734e-11,188.910,176.017,221.806,223.580,21.745,19.426,21.553,17.979
ENSMUSG00000004043,967,7296,624,12323,974,11340,1509,9934,0,4.07226081871296,1.99297090157649e-9,5.95003865182767,1.62754592537156e-11,19.878,13.743,16.853,23.721,157.078,246.789,234.783,214.154
ENSMUSG00000038332,2944,137,3080,104,3476,102,4419,63,0,-4.40530174359984,2.00445397298864e-9,3.52529667779876,1.646068320352e-11,60.517,67.834,60.145,69.465,2.950,2.083,2.112,1.358
ENSMUSG00000106734,2538,10112,1816,12787,1835,10375,2462,9828,0,3.04416364792246,2.04442721239494e-9,6.56652971041994,1.68822175027823e-11,52.171,39.996,31.751,38.702,217.705,256.082,214.804,211.869
ENSMUSG00000056749,564,2605,419,3653,512,3475,707,3138,0,3.27292511659742,2.05933399343687e-9,4.70254278207565,1.71049244949159e-11,11.594,9.228,8.859,11.114,56.084,73.158,71.946,67.648
ENSMUSG00000020178,86,2376,45,2405,55,3254,99,2793,0,5.99968959584629,2.05933399343687e-9,3.08425050345391,1.71932168802841e-11,1.768,0.991,0.952,1.556,51.154,48.164,67.371,60.211
ENSMUSG00000021895,615,3614,535,4611,491,4133,960,3290,0,3.33743143623836,2.10601528320827e-9,4.95057573194578,1.76790370048963e-11,12.642,11.783,8.496,15.091,77.807,92.343,85.570,70.925
ENSMUSG00000038058,278,3446,215,6450,261,5204,461,4901,0,4.7635100515741,2.19072464901095e-9,4.56278914855219,1.84900798424666e-11,5.715,4.735,4.516,7.247,74.190,129.172,107.744,105.654
ENSMUSG00000034640,1363,9252,1385,16478,1360,12787,2370,12600,0,3.70607877451996,2.2008458663303e-9,6.45693378719112,1.86759127303908e-11,28.018,30.503,23.532,37.256,199.190,330.000,264.742,271.627
ENSMUSG00000027219,793,5038,505,7401,639,7399,852,7881,0,4.03441031861756,2.21993053991849e-9,5.41969699959117,1.89391400595264e-11,16.301,11.122,11.057,13.393,108.465,148.218,153.189,169.896
ENSMUSG00000078122,2696,116,1999,147,3156,107,3611,102,0,-3.86069114639726,2.23852760281775e-9,3.50486715147473,1.91999265171649e-11,55.419,44.026,54.608,56.764,2.497,2.944,2.215,2.199
ENSMUSG00000029380,174,4141,159,3919,87,2756,219,2862,0,5.19297347014905,2.32132154830087e-9,3.82444701591625,2.00159575085024e-11,3.577,3.502,1.505,3.443,89.153,78.485,57.060,61.698
ENSMUSG00000033450,319,4224,363,4504,401,5661,586,6465,0,4.36629838653488,2.40790918058485e-9,4.83945959333047,2.08724277709349e-11,6.557,7.995,6.938,9.212,90.940,90.200,117.205,139.370
ENSMUSG00000024308,15296,47399,13029,52791,16711,49703,16905,52329,0,2.42792953780014,2.44214055506575e-9,9.10986053553847,2.13583716720698e-11,314.424,286.952,289.149,265.740,1020.470,1057.231,1029.050,1128.091
ENSMUSG00000038866,1872,10203,1735,11857,2052,10705,3838,9202,0,2.92441514793783,2.44214055506575e-9,6.5854076394536,2.13919880730245e-11,38.481,38.212,35.506,60.332,219.664,237.457,221.636,198.374
ENSMUSG00000019850,4978,42769,5552,66220,5076,51025,11155,44756,0,3.71484922022292,2.50078535637743e-9,8.46265589976825,2.2019780728174e-11,102.328,122.278,87.830,175.353,920.789,1326.169,1056.421,964.835
ENSMUSG00000029417,2,9383,2,12238,0,12286,0,10945,0,14.0253114766927,2.54538444648288e-9,1.14493261990656,2.25335521134293e-11,0.041,0.044,0.000,0.000,202.010,245.087,254.369,235.949
ENSMUSG00000062300,778,3898,607,3871,722,3814,701,4346,0,3.23357506940109,2.54538444648288e-9,5.04630781499373,2.26447359397856e-11,15.993,13.369,12.493,11.019,83.921,77.523,78.965,93.690
ENSMUSG00000022035,1406,5459,1254,5659,1727,6227,1674,5646,0,2.64992996195336,2.66507067069274e-9,5.86263555240489,2.38310986566803e-11,28.902,27.618,29.882,26.315,117.529,113.331,128.924,121.715
ENSMUSG00000030595,2438,9581,2595,12655,2911,11284,3300,12305,0,2.74376516398756,2.69297706191868e-9,6.80373658124908,2.42034983894329e-11,50.115,57.153,50.369,51.875,206.273,253.438,233.624,265.267
ENSMUSG00000000078,12359,33802,11156,39843,12877,39646,17439,36431,0,2.20695368128411,2.70153476225126e-9,8.78424849673413,2.44036627093275e-11,254.051,245.701,222.810,274.135,727.735,797.925,820.830,785.367
ENSMUSG00000019122,42197,137757,39631,139365,48412,154724,50914,145431,0,2.39216072643505,2.72013906688338e-9,10.6406796339389,2.49440189992043e-11,867.401,872.839,837.669,800.350,2965.820,2791.024,3203.404,3135.152
ENSMUSG00000053338,66,2271,36,2127,27,2693,51,2549,0,6.53198066467292,2.72013906688338e-9,2.67079047660768,2.4700896337625e-11,1.357,0.793,0.467,0.802,48.893,42.597,55.756,54.950
ENSMUSG00000079316,1634,5708,1579,6770,1934,6023,1915,5663,0,2.49483622547724,2.72013906688338e-9,6.01083274399407,2.48393271366571e-11,33.588,34.776,33.464,30.103,122.890,135.581,124.700,122.081
ENSMUSG00000078921,137,5821,107,11235,71,9481,203,10007,0,6.90242072766398,2.74870872434802e-9,4.36007513747341,2.53398859502007e-11,2.816,2.357,1.229,3.191,125.322,225.000,196.295,215.728
ENSMUSG00000073491,258,5176,176,6481,83,5415,255,6435,0,5.77625108866206,2.74870872434802e-9,4.33134198082431,2.57076184356651e-11,5.303,3.876,1.436,4.009,111.436,129.793,112.112,138.724
ENSMUSG00000029490,209,1748,151,2853,204,2147,235,1769,0,4.11893951893132,2.74870872434802e-9,3.66940333615334,2.56477857501008e-11,4.296,3.326,3.530,3.694,37.633,57.136,44.451,38.136
ENSMUSG00000096917,111,1246,97,1031,104,1294,134,1096,0,4.10695381754835,2.74870872434802e-9,2.83197936586672,2.55579802238788e-11,2.282,2.136,1.800,2.106,26.826,20.648,26.791,23.627
ENSMUSG00000030047,10854,887,10151,1246,15972,962,18891,1105,0,-2.98449007412956,2.83923024363361e-9,6.21503477752314,2.68692007831488e-11,223.115,223.567,276.362,296.960,19.097,24.953,19.917,23.821
ENSMUSG00000078763,65,2702,48,3562,21,3034,65,3555,0,6.84759977276408,2.83923024363361e-9,2.92407190578759,2.6806181613652e-11,1.336,1.057,0.363,1.022,58.172,71.335,62.816,76.637
ENSMUSG00000024539,1657,6191,1616,5882,2029,6373,2198,6383,0,2.45363384746348,2.83923024363361e-9,6.07208387629622,2.6942829995702e-11,34.061,35.591,35.108,34.552,133.288,117.797,131.947,137.603
ENSMUSG00000010358,1854,13424,1478,11480,1750,13878,1431,13869,0,3.74285200671375,2.87608476396068e-9,6.51262321973571,2.75549888421799e-11,38.111,32.552,30.280,22.495,289.010,229.907,287.330,298.983
ENSMUSG00000039304,23,3285,12,4741,10,4574,27,4645,0,8.67036258292774,2.87608476396068e-9,2.4179852925114,2.74333664093383e-11,0.473,0.264,0.173,0.424,70.724,94.947,94.700,100.135
ENSMUSG00000030256,7683,936,7117,700,8730,717,9499,724,0,-2.71089498468776,2.91875959579022e-9,5.63236989383337,2.81656176259862e-11,157.932,156.746,151.055,149.321,20.151,14.019,14.845,15.608
ENSMUSG00000040435,1804,9715,1979,9209,1930,6684,2772,7490,0,2.68365916778564,2.91875959579022e-9,6.35627285655909,2.82301671749408e-11,37.083,43.586,33.395,43.575,209.158,184.426,138.385,161.467
ENSMUSG00000031488,323,4388,224,5809,339,5515,749,3910,0,4.39378386504125,2.94425009570324e-9,4.72613604706585,2.86110347362923e-11,6.640,4.933,5.866,11.774,94.471,116.335,114.182,84.290
ENSMUSG00000004105,13581,819,13165,1050,13888,549,26489,689,0,-3.68826903551396,2.99139566871175e-9,6.10664095737489,2.92056514030893e-11,279.171,289.948,240.303,416.397,17.633,21.028,11.366,14.853
ENSMUSG00000056116,3944,17063,3691,19039,4188,17758,4147,21849,0,2.95678663822414,3.01179879127201e-9,7.4238062110866,2.95422574078874e-11,81.073,81.291,72.465,65.189,367.355,381.289,367.661,471.013
ENSMUSG00000031015,3418,10594,2721,11534,3302,9798,4603,8295,0,2.24725906840869,3.08615355771005e-9,6.86075813206629,3.05531877377198e-11,70.260,59.928,57.134,72.357,228.082,230.988,202.858,178.821
ENSMUSG00000019866,1106,4025,893,5614,1249,4767,1676,4112,0,2.64521437560224,3.08615355771005e-9,5.53823918765786,3.05340137201132e-11,22.735,19.668,21.611,26.346,86.656,112.430,98.696,88.645
ENSMUSG00000023990,5425,352,5606,410,7140,371,6249,338,0,-3.33067974880547,3.19231440389512e-9,4.88630330017201,3.17498307426952e-11,111.516,123.467,123.543,98.232,7.578,8.211,7.681,7.286
ENSMUSG00000024675,418,4471,272,4893,209,4759,258,5927,0,4.9008415353609,3.23760740898809e-9,4.54934227861389,3.24957174130836e-11,8.592,5.991,3.616,4.056,96.258,97.991,98.530,127.772
ENSMUSG00000090222,76,1452,49,1576,34,1223,80,1105,0,5.2644643991727,3.23760740898809e-9,2.44475224940132,3.24657943869754e-11,1.562,1.079,0.588,1.258,31.261,31.562,25.321,23.821
ENSMUSG00000021025,12771,50627,11866,74170,10115,62735,16698,60046,0,2.99206292183363,3.35168723310684e-9,9.10770689777554,3.37936438029386e-11,262.521,261.338,175.019,262.486,1089.967,1485.382,1298.865,1294.451
ENSMUSG00000019960,5812,647,4965,482,6627,417,7639,533,0,-2.87639294319766,3.36139180280097e-9,5.14149936141795,3.40448460341173e-11,119.471,109.350,114.666,120.082,13.929,9.653,8.634,11.490
ENSMUSG00000020190,12178,1389,12454,1948,13948,1489,17681,1263,0,-2.49485617012679,3.57598821472697e-9,6.50053037742518,3.65446124412081e-11,250.331,274.289,241.341,277.939,29.904,39.012,30.828,27.227
ENSMUSG00000032508,2770,9269,2531,12491,3171,12290,3418,11132,0,2.64086856571751,3.57598821472697e-9,6.83302553120207,3.6385014823893e-11,56.940,55.743,54.868,53.730,199.556,250.154,254.452,239.980
ENSMUSG00000039236,195,2939,161,4824,177,4291,167,5163,0,5.32770212815445,3.90535929018265e-9,4.08784311300414,4.00887741361876e-11,4.008,3.546,3.063,2.625,63.275,96.609,88.841,111.302
ENSMUSG00000021929,4515,15365,4717,18835,6044,18639,7474,16276,0,2.34096782579324,3.92812437782182e-9,7.59956453856586,4.10393030029288e-11,92.810,103.888,104.579,117.489,330.799,377.203,385.902,350.872
ENSMUSG00000024663,7216,772,7331,840,11487,842,12079,810,0,-2.79253048000275,3.92812437782182e-9,5.76655520133257,4.08628144749768e-11,148.332,161.459,198.759,189.877,16.621,16.822,17.433,17.462
ENSMUSG00000030067,3456,10395,2681,9590,3360,9963,4374,8331,0,2.19495070087913,3.92812437782182e-9,6.82110765619901,4.0545198755065e-11,71.041,59.047,58.138,68.758,223.798,192.056,206.274,179.597
ENSMUSG00000030269,1102,6101,932,10683,935,8591,1654,8907,0,3.61498244037171,3.92812437782182e-9,5.92731988048793,4.08008135840731e-11,22.653,20.526,16.178,26.000,131.351,213.945,177.868,192.014
ENSMUSG00000053175,2318,7915,1824,10421,1778,9620,2939,8621,0,2.78273514933322,3.98640477500024e-9,6.4588924752538,4.20119304268012e-11,47.649,40.172,30.765,46.200,170.405,208.698,199.172,185.849
